etag,id.kind,id.videoId,kind,snippet.channelId,snippet.channelTitle,snippet.description,snippet.liveBroadcastContent,snippet.publishTime,snippet.publishedAt,snippet.thumbnails.default.height,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.high.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.medium.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.title,primary_key
ZoFZNSHIjkReAEOWP7zs3vyVY0A,youtube#video,bymX6xGbpE8,youtube#searchResult,UCvVq8bEmY431dorJsjQn7Rw,Hollywire,Olivia Rodrigo has reportedly given up millions of dollars in royalties to Taylor Swift and Paramore. This pay-up comes after Olivia ...,none,2021-09-02T20:21:39Z,2021-09-02T20:21:39Z,90,https://i.ytimg.com/vi/bymX6xGbpE8/default.jpg,120,360,https://i.ytimg.com/vi/bymX6xGbpE8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/bymX6xGbpE8/mqdefault.jpg,320,Olivia Rodrigo Loses Millions Of Dollars Because Of Taylor Swift?! | Hollywire,taylor swift
aZgOgKh71wBxmYubyuCaS8Sr4-0,youtube#video,i_b1dNgK4Zs,youtube#searchResult,UCAj0OyPD92M43d_PIgMU9Hw,POP Hits Music,"Pop Hits 2021 - Ed Sheeran, Adele, Shawn Mendes, Maroon 5, Taylor Swift, Charlie Puth, Sam Smith Pop Hits 2021 - Ed Sheeran ...",none,2021-08-31T21:07:33Z,2021-08-31T21:07:33Z,90,https://i.ytimg.com/vi/i_b1dNgK4Zs/default.jpg,120,360,https://i.ytimg.com/vi/i_b1dNgK4Zs/hqdefault.jpg,480,180,https://i.ytimg.com/vi/i_b1dNgK4Zs/mqdefault.jpg,320,"Pop Hits 2021 - Ed Sheeran, Adele, Shawn Mendes, Maroon 5, Taylor Swift, Charlie Puth, Sam Smith",taylor swift
RwdyVPqmfLF1zPfyTiT1wCPql-4,youtube#video,-D311UuoqHg,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Billboard hot 100 this week - Taylor Swift, Maroon 5, Dua Lipa, Ed Sheeran, Shawn Mendes, Sam Smith ...",none,2021-08-31T07:22:03Z,2021-08-31T07:22:03Z,90,https://i.ytimg.com/vi/-D311UuoqHg/default.jpg,120,360,https://i.ytimg.com/vi/-D311UuoqHg/hqdefault.jpg,480,180,https://i.ytimg.com/vi/-D311UuoqHg/mqdefault.jpg,320,"Billboard hot 100 this week - Taylor Swift,  Maroon 5, Dua Lipa, Ed Sheeran, Shawn Mendes, Sam Smith",taylor swift
AaQQ-fwgpQkShkyijIqNDzKcmQ4,youtube#video,K2QiGJkb_6o,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021.",none,2021-08-30T23:27:31Z,2021-08-30T23:27:31Z,90,https://i.ytimg.com/vi/K2QiGJkb_6o/default.jpg,120,360,https://i.ytimg.com/vi/K2QiGJkb_6o/hqdefault.jpg,480,180,https://i.ytimg.com/vi/K2QiGJkb_6o/mqdefault.jpg,320,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021",taylor swift
ySCYKxKDg3ENr9mYig-z_a0JyvI,youtube#video,AWWLHhGSdyE,youtube#searchResult,UCX_68yXrPMiKHJbFpcv8Nmg,Seed | La Escuela de Music Business ,Alexiomar explica y analiza las acusaciones de plagio que ha recibido Olivia Rodrigo y la razón detrás del pago millonario de las ...,none,2021-09-15T17:18:38Z,2021-09-15T17:18:38Z,90,https://i.ytimg.com/vi/AWWLHhGSdyE/default.jpg,120,360,https://i.ytimg.com/vi/AWWLHhGSdyE/hqdefault.jpg,480,180,https://i.ytimg.com/vi/AWWLHhGSdyE/mqdefault.jpg,320,Olivia Rodrigo vs Paramore y Taylor Swift | Abogado reacciona a las acusaciones de plagio,taylor swift
LwxnaJXPs4LxCzFbG8deuv44s8o,youtube#video,DXjb-8DzPV8,youtube#searchResult,UC2FxQdakViro9zUC_ilURQw,Home music,"Rihanna, Maroon 5, Ed Sheeran, Adele, Taylor Swift, Ariana Grande, Justin Bieber - Pop Hits 2021.",none,2021-09-09T19:00:12Z,2021-09-09T19:00:12Z,90,https://i.ytimg.com/vi/DXjb-8DzPV8/default.jpg,120,360,https://i.ytimg.com/vi/DXjb-8DzPV8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/DXjb-8DzPV8/mqdefault.jpg,320,"Rihanna, Maroon 5, Ed Sheeran, Adele, Taylor Swift, Ariana Grande, Justin Bieber - Pop Hits 2021",taylor swift
FNdxerIbNVM2tZGz_cG48niIQt8,youtube#video,mZqllTI9YEA,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Pop Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa.",none,2021-09-09T07:16:36Z,2021-09-09T07:16:36Z,90,https://i.ytimg.com/vi/mZqllTI9YEA/default.jpg,120,360,https://i.ytimg.com/vi/mZqllTI9YEA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/mZqllTI9YEA/mqdefault.jpg,320,"Pop Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
-OCFze3-dyDmJBCAVzucQsQMwgM,youtube#video,ud7wuFYbHFw,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Pop Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa.",none,2021-09-03T01:00:00Z,2021-09-03T01:00:00Z,90,https://i.ytimg.com/vi/ud7wuFYbHFw/default.jpg,120,360,https://i.ytimg.com/vi/ud7wuFYbHFw/hqdefault.jpg,480,180,https://i.ytimg.com/vi/ud7wuFYbHFw/mqdefault.jpg,320,"Pop Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
ZoFZNSHIjkReAEOWP7zs3vyVY0A,youtube#video,bymX6xGbpE8,youtube#searchResult,UCvVq8bEmY431dorJsjQn7Rw,Hollywire,Olivia Rodrigo has reportedly given up millions of dollars in royalties to Taylor Swift and Paramore. This pay-up comes after Olivia ...,none,2021-09-02T20:21:39Z,2021-09-02T20:21:39Z,90,https://i.ytimg.com/vi/bymX6xGbpE8/default.jpg,120,360,https://i.ytimg.com/vi/bymX6xGbpE8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/bymX6xGbpE8/mqdefault.jpg,320,Olivia Rodrigo Loses Millions Of Dollars Because Of Taylor Swift?! | Hollywire,taylor swift
v0MJlvqSABXd6MPQX1Kds78CZxA,youtube#video,i6l-ce79tcU,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Pop Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa.",none,2021-09-01T09:25:47Z,2021-09-01T09:25:47Z,90,https://i.ytimg.com/vi/i6l-ce79tcU/default.jpg,120,360,https://i.ytimg.com/vi/i6l-ce79tcU/hqdefault.jpg,480,180,https://i.ytimg.com/vi/i6l-ce79tcU/mqdefault.jpg,320,"Pop Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
aZgOgKh71wBxmYubyuCaS8Sr4-0,youtube#video,i_b1dNgK4Zs,youtube#searchResult,UCAj0OyPD92M43d_PIgMU9Hw,POP Hits Music,"Pop Hits 2021 - Ed Sheeran, Adele, Shawn Mendes, Maroon 5, Taylor Swift, Charlie Puth, Sam Smith Pop Hits 2021 - Ed Sheeran ...",none,2021-08-31T21:07:33Z,2021-08-31T21:07:33Z,90,https://i.ytimg.com/vi/i_b1dNgK4Zs/default.jpg,120,360,https://i.ytimg.com/vi/i_b1dNgK4Zs/hqdefault.jpg,480,180,https://i.ytimg.com/vi/i_b1dNgK4Zs/mqdefault.jpg,320,"Pop Hits 2021 - Ed Sheeran, Adele, Shawn Mendes, Maroon 5, Taylor Swift, Charlie Puth, Sam Smith",taylor swift
RwdyVPqmfLF1zPfyTiT1wCPql-4,youtube#video,-D311UuoqHg,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Billboard hot 100 this week - Taylor Swift, Maroon 5, Dua Lipa, Ed Sheeran, Shawn Mendes, Sam Smith ...",none,2021-08-31T07:22:03Z,2021-08-31T07:22:03Z,90,https://i.ytimg.com/vi/-D311UuoqHg/default.jpg,120,360,https://i.ytimg.com/vi/-D311UuoqHg/hqdefault.jpg,480,180,https://i.ytimg.com/vi/-D311UuoqHg/mqdefault.jpg,320,"Billboard hot 100 this week - Taylor Swift,  Maroon 5, Dua Lipa, Ed Sheeran, Shawn Mendes, Sam Smith",taylor swift
AaQQ-fwgpQkShkyijIqNDzKcmQ4,youtube#video,K2QiGJkb_6o,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021.",none,2021-08-30T23:27:31Z,2021-08-30T23:27:31Z,90,https://i.ytimg.com/vi/K2QiGJkb_6o/default.jpg,120,360,https://i.ytimg.com/vi/K2QiGJkb_6o/hqdefault.jpg,480,180,https://i.ytimg.com/vi/K2QiGJkb_6o/mqdefault.jpg,320,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021",taylor swift
vOWdLbMzUrAIEknfqrh38IYEttY,youtube#video,fTeh_Db-TrA,youtube#searchResult,UCAj0OyPD92M43d_PIgMU9Hw,POP Hits Music,"Pop Hits 2021 - Ed Sheeran, Adele, Shawn Mendes, Maroon 5, Taylor Swift, Charlie Puth, Sam Smith Pop Hits 2021 - Ed Sheeran ...",none,2021-08-30T20:28:07Z,2021-08-30T20:28:07Z,90,https://i.ytimg.com/vi/fTeh_Db-TrA/default.jpg,120,360,https://i.ytimg.com/vi/fTeh_Db-TrA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/fTeh_Db-TrA/mqdefault.jpg,320,"Pop Hits 2021 - Ed Sheeran, Adele, Shawn Mendes, Maroon 5, Taylor Swift, Charlie Puth, Sam Smith",taylor swift
baqkCgXbh8_o00UfUYtoOXkfoOM,youtube#video,GhjgWv2Ljng,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Justin Bieber, Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith - Pop Hits 2021 ...",none,2021-08-30T07:12:45Z,2021-08-30T07:12:45Z,90,https://i.ytimg.com/vi/GhjgWv2Ljng/default.jpg,120,360,https://i.ytimg.com/vi/GhjgWv2Ljng/hqdefault.jpg,480,180,https://i.ytimg.com/vi/GhjgWv2Ljng/mqdefault.jpg,320,"Justin Bieber, Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith - Pop Hits 2021",taylor swift
MzQM-HSp0DA2YDXqSqEEHMInupQ,youtube#video,EmPJbrFkiDE,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021.",none,2021-08-29T06:05:17Z,2021-08-29T06:05:17Z,90,https://i.ytimg.com/vi/EmPJbrFkiDE/default.jpg,120,360,https://i.ytimg.com/vi/EmPJbrFkiDE/hqdefault.jpg,480,180,https://i.ytimg.com/vi/EmPJbrFkiDE/mqdefault.jpg,320,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021",taylor swift
8hJUa7OAzmhvCXS0oMa7-MKIHHk,youtube#video,_oOufmwK5sU,youtube#searchResult,UCMtW2Th46kkdPA16taz4bWQ,Christmas Music,"Pop Hits 2021 Ed Sheeran, Maroon 5, Adele, Taylor Swift, Shawn Mendes, Ariana Grande, Sam Smith 76.",none,2021-08-28T15:14:34Z,2021-08-28T15:14:34Z,90,https://i.ytimg.com/vi/_oOufmwK5sU/default.jpg,120,360,https://i.ytimg.com/vi/_oOufmwK5sU/hqdefault.jpg,480,180,https://i.ytimg.com/vi/_oOufmwK5sU/mqdefault.jpg,320,"Pop Hits 2021 🐺 Ed Sheeran, Maroon 5, Adele, Taylor Swift, Shawn Mendes, Ariana Grande, Sam Smith 76",taylor swift
V7FF0n42Qx--A7pTfQMFVpM7XVE,youtube#video,c26kmPceBZU,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Rihanna, Maroon 5, Ed Sheeran, Adele, Taylor Swift, Ariana Grande, Justin Bieber - Pop Hits 2021 ...",none,2021-08-27T08:00:43Z,2021-08-27T08:00:43Z,90,https://i.ytimg.com/vi/c26kmPceBZU/default.jpg,120,360,https://i.ytimg.com/vi/c26kmPceBZU/hqdefault.jpg,480,180,https://i.ytimg.com/vi/c26kmPceBZU/mqdefault.jpg,320,"Rihanna, Maroon 5, Ed Sheeran, Adele, Taylor Swift, Ariana Grande, Justin Bieber - Pop Hits 2021",taylor swift
hzHOMYWsO-IDT59H-QB3Ar7zWkQ,youtube#video,fszjbDrpFz0,youtube#searchResult,UCfALR6tn3eJaYllYXyZj_yQ,Top Songs Mix,topsongsmix #topsongs #pophits2021 Hi welcome to my channel! I make playlists! My channel is meant to be a safe place for ...,none,2021-08-27T05:10:14Z,2021-08-27T05:10:14Z,90,https://i.ytimg.com/vi/fszjbDrpFz0/default.jpg,120,360,https://i.ytimg.com/vi/fszjbDrpFz0/hqdefault.jpg,480,180,https://i.ytimg.com/vi/fszjbDrpFz0/mqdefault.jpg,320,"Billboard hot 100 This Week - Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihana ...",taylor swift
FUVJ2FKQanDj1LWJO4A31821a7Y,youtube#video,ozO80rnkNaI,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa billboard hot 100 this week ...",none,2021-08-25T05:01:13Z,2021-08-25T05:01:13Z,90,https://i.ytimg.com/vi/ozO80rnkNaI/default.jpg,120,360,https://i.ytimg.com/vi/ozO80rnkNaI/hqdefault.jpg,480,180,https://i.ytimg.com/vi/ozO80rnkNaI/mqdefault.jpg,320,"Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa billboard hot 100 this week",taylor swift
K9tcBoYFK6NoNHYlrWuQvIKci3o,youtube#video,eNFmMM0B0GM,youtube#searchResult,UCAj0OyPD92M43d_PIgMU9Hw,POP Hits Music,"Pop Hits 2021 - Ed Sheeran, Adele, Shawn Mendes, Maroon 5, Taylor Swift, Charlie Puth, Sam Smith Pop Hits 2021 - Ed Sheeran ...",none,2021-08-24T16:26:55Z,2021-08-24T16:26:55Z,90,https://i.ytimg.com/vi/eNFmMM0B0GM/default.jpg,120,360,https://i.ytimg.com/vi/eNFmMM0B0GM/hqdefault.jpg,480,180,https://i.ytimg.com/vi/eNFmMM0B0GM/mqdefault.jpg,320,"Pop Hits 2021 - Ed Sheeran, Adele, Shawn Mendes, Maroon 5, Taylor Swift, Charlie Puth, Sam Smith",taylor swift
VgYEFkpbM3h2JbXlYX3-_a-y6IU,youtube#video,GcWX4UqW_yQ,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021 ...",none,2021-08-24T04:45:52Z,2021-08-24T04:45:52Z,90,https://i.ytimg.com/vi/GcWX4UqW_yQ/default.jpg,120,360,https://i.ytimg.com/vi/GcWX4UqW_yQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/GcWX4UqW_yQ/mqdefault.jpg,320,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021",taylor swift
f6SST7__nNbafDhJnpzLSMx0bKY,youtube#video,cqkmu8qTWTs,youtube#searchResult,UCAj0OyPD92M43d_PIgMU9Hw,POP Hits Music,"Top Hits 2021 - Maroon 5, Adele, Shawn Mendes, Maroon 5, Taylor Swift, Charlie Puth, Sam Smith Top Hits 2021 - Maroon 5, ...",none,2021-08-23T18:36:24Z,2021-08-23T18:36:24Z,90,https://i.ytimg.com/vi/cqkmu8qTWTs/default.jpg,120,360,https://i.ytimg.com/vi/cqkmu8qTWTs/hqdefault.jpg,480,180,https://i.ytimg.com/vi/cqkmu8qTWTs/mqdefault.jpg,320,"Top Hits 2021 - Maroon 5, Adele, Shawn Mendes, Maroon 5, Taylor Swift, Charlie Puth, Sam Smith",taylor swift
L0gDAAPxETY6yBxAvq8M-PcozGE,youtube#video,I-rG5iNQE4A,youtube#searchResult,UCbsObMtz4YLeTC7cf10vZGQ,Top Hits Music,"Billboard hot 100 This Week Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Olivia Rodrigo Thanks for watching!",none,2021-08-21T15:53:35Z,2021-08-21T15:53:35Z,90,https://i.ytimg.com/vi/I-rG5iNQE4A/default.jpg,120,360,https://i.ytimg.com/vi/I-rG5iNQE4A/hqdefault.jpg,480,180,https://i.ytimg.com/vi/I-rG5iNQE4A/mqdefault.jpg,320,"Billboard hot 100 This Week 🥦 Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Olivia Rodrigo",taylor swift
_ta1XaTUXW7dAO5-Sydobk1_CrE,youtube#video,QX6ylsO0mx0,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021 ...",none,2021-08-18T04:57:32Z,2021-08-18T04:57:32Z,90,https://i.ytimg.com/vi/QX6ylsO0mx0/default.jpg,120,360,https://i.ytimg.com/vi/QX6ylsO0mx0/hqdefault.jpg,480,180,https://i.ytimg.com/vi/QX6ylsO0mx0/mqdefault.jpg,320,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021",taylor swift
YvRv0Rno1eMUXjPmnNPw_WnY3I4,youtube#video,Yl039LeyhYQ,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Rihanna, Maroon 5, Ed Sheeran, Adele, Taylor Swift, Ariana Grande, Justin Bieber - Pop Hits 2021 ...",none,2021-08-16T04:48:26Z,2021-08-16T04:48:26Z,90,https://i.ytimg.com/vi/Yl039LeyhYQ/default.jpg,120,360,https://i.ytimg.com/vi/Yl039LeyhYQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Yl039LeyhYQ/mqdefault.jpg,320,"Rihanna, Maroon 5, Ed Sheeran, Adele, Taylor Swift, Ariana Grande, Justin Bieber - Pop Hits 2021",taylor swift
fxJ9YPVhU3pADMGrMn7zyg8KFTU,youtube#video,QVqgSPuqWc8,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Ed Sheeran, Shawn Mendes, Taylor Swift,Maroon 5, Sam Smith, Dua Lipa billboard hot 100 this week ...",none,2021-08-13T04:41:30Z,2021-08-13T04:41:30Z,90,https://i.ytimg.com/vi/QVqgSPuqWc8/default.jpg,120,360,https://i.ytimg.com/vi/QVqgSPuqWc8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/QVqgSPuqWc8/mqdefault.jpg,320,"Ed Sheeran, Shawn Mendes, Taylor Swift,Maroon 5, Sam Smith, Dua Lipa billboard hot 100 this week",taylor swift
GxfLfDVvbCz_xHHX_mYBkpMlzM0,youtube#video,ibXmzoD-e4M,youtube#searchResult,UClP_58F9YLw8eejr0pFCIxg,大禾音樂Harvest Musician,西洋歌曲的一大經典類型：Country Music 鄉村音樂​ 如Taylor Swift、Kacey Musgraves 等巨星，​ 都曾創作出當紅一時、膾炙人口 ...,none,2021-08-12T01:59:33Z,2021-08-12T01:59:33Z,90,https://i.ytimg.com/vi/ibXmzoD-e4M/default.jpg,120,360,https://i.ytimg.com/vi/ibXmzoD-e4M/hqdefault.jpg,480,180,https://i.ytimg.com/vi/ibXmzoD-e4M/mqdefault.jpg,320,鄉村音樂的歌詞在講什麼？以Taylor Swift-Betty和Kacey Musgraves - Merry Go &#39;Round為例,taylor swift
Yk63oamdRixU3NvhsUguJpSrVzA,youtube#video,X5AbLJJwiIU,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa.",none,2021-08-11T22:07:19Z,2021-08-11T22:07:19Z,90,https://i.ytimg.com/vi/X5AbLJJwiIU/default.jpg,120,360,https://i.ytimg.com/vi/X5AbLJJwiIU/hqdefault.jpg,480,180,https://i.ytimg.com/vi/X5AbLJJwiIU/mqdefault.jpg,320,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
w7Bk53qIy9ST_qvJy1nVlxf8SgQ,youtube#video,HrLTN4K_dJY,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Ed Sheeran, Shawn Mendes, Taylor Swift,Maroon 5, Sam Smith, Dua Lipa billboard hot 100 this week ...",none,2021-08-11T04:49:00Z,2021-08-11T04:49:00Z,90,https://i.ytimg.com/vi/HrLTN4K_dJY/default.jpg,120,360,https://i.ytimg.com/vi/HrLTN4K_dJY/hqdefault.jpg,480,180,https://i.ytimg.com/vi/HrLTN4K_dJY/mqdefault.jpg,320,"Ed Sheeran, Shawn Mendes, Taylor Swift,Maroon 5, Sam Smith, Dua Lipa billboard hot 100 this week",taylor swift
w2Ljh2j_Pyz5_ieo8yabpMY_X14,youtube#video,9x72OOFtCOA,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Justin Bieber, Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith - Pop Hits 2021 ...",none,2021-08-07T04:40:39Z,2021-08-07T04:40:39Z,90,https://i.ytimg.com/vi/9x72OOFtCOA/default.jpg,120,360,https://i.ytimg.com/vi/9x72OOFtCOA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/9x72OOFtCOA/mqdefault.jpg,320,"Justin Bieber, Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith - Pop Hits 2021",taylor swift
R0cEhX94xjHbyAiuWBtrm4SEH8I,youtube#video,5cfhRUL-l9w,youtube#searchResult,UC6dcmPquFoRJpVw-kqTS1Bg,TOP Music,"Billboard hot 100 This Week - Adele, Maroon 5, Ed Sheeran, Bilie Eilish, Taylor Swift, Rihana ...",none,2021-08-07T03:50:21Z,2021-08-07T03:50:21Z,90,https://i.ytimg.com/vi/5cfhRUL-l9w/default.jpg,120,360,https://i.ytimg.com/vi/5cfhRUL-l9w/hqdefault.jpg,480,180,https://i.ytimg.com/vi/5cfhRUL-l9w/mqdefault.jpg,320,"Billboard hot 100 This Week - Adele, Maroon 5, Ed Sheeran, Bilie Eilish, Taylor Swift, Rihana ...",taylor swift
qr9ohOIvd8UgyOqYx-v0Fu4aUhA,youtube#video,DHcduoq_yDI,youtube#searchResult,UCkrqEDHrKUTaGK1a_OhVtyQ,Lauren Lipman,I don't know about you.........BUT SHE IS BEING CASUALLY CRUEL (in the best way hehehe) Let's chat live about all the clues!,none,2021-08-05T23:13:24Z,2021-08-05T23:13:24Z,90,https://i.ytimg.com/vi/DHcduoq_yDI/default.jpg,120,360,https://i.ytimg.com/vi/DHcduoq_yDI/hqdefault.jpg,480,180,https://i.ytimg.com/vi/DHcduoq_yDI/mqdefault.jpg,320,Taylor Swift&#39;s Red Vault UNLOCKED and Swifties Decode the Clues!,taylor swift
FVszABaUbmRDoyIVM3-1_CqLjZU,youtube#video,HLKcKz1agTU,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Ed Sheeran, Shawn Mendes, Taylor Swift,Maroon 5, Sam Smith, Dua Lipa billboard hot 100 this week ...",none,2021-08-05T05:33:55Z,2021-08-05T05:33:55Z,90,https://i.ytimg.com/vi/HLKcKz1agTU/default.jpg,120,360,https://i.ytimg.com/vi/HLKcKz1agTU/hqdefault.jpg,480,180,https://i.ytimg.com/vi/HLKcKz1agTU/mqdefault.jpg,320,"Ed Sheeran, Shawn Mendes, Taylor Swift,Maroon 5, Sam Smith, Dua Lipa billboard hot 100 this week",taylor swift
G6nw2WC4U7IL5dZdUg7D72mvEgs,youtube#video,dnE9a0gvhgw,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Pop Hits 2021 - Ariana Grande, Adele, Maroon 5, Taylor Swift, Camila Cabello, Selena Gomez, Rihanna ...",none,2021-08-04T05:08:40Z,2021-08-04T05:08:40Z,90,https://i.ytimg.com/vi/dnE9a0gvhgw/default.jpg,120,360,https://i.ytimg.com/vi/dnE9a0gvhgw/hqdefault.jpg,480,180,https://i.ytimg.com/vi/dnE9a0gvhgw/mqdefault.jpg,320,"Pop Hits 2021 - Ariana Grande, Adele, Maroon 5, Taylor Swift, Camila Cabello, Selena Gomez, Rihanna",taylor swift
HJM3p_uZKC7by8uRFAKZi4NRN5Y,youtube#video,b_Oo0gBcLHI,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021 ...",none,2021-08-03T04:44:33Z,2021-08-03T04:44:33Z,90,https://i.ytimg.com/vi/b_Oo0gBcLHI/default.jpg,120,360,https://i.ytimg.com/vi/b_Oo0gBcLHI/hqdefault.jpg,480,180,https://i.ytimg.com/vi/b_Oo0gBcLHI/mqdefault.jpg,320,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021",taylor swift
xYh4abA52cfYjFJ2t3UeLMQ3zKo,youtube#video,qKe0Q5FskvI,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa.",none,2021-08-02T07:10:00Z,2021-08-02T07:10:00Z,90,https://i.ytimg.com/vi/qKe0Q5FskvI/default.jpg,120,360,https://i.ytimg.com/vi/qKe0Q5FskvI/hqdefault.jpg,480,180,https://i.ytimg.com/vi/qKe0Q5FskvI/mqdefault.jpg,320,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
